,location,date,inc_hosp,population,rate
14853,GA,2021-03-12,226.0,10617423,2.128576774232316
14854,GA,2021-03-13,184.0,10617423,1.7330005595519744
14855,GA,2021-03-14,198.0,10617423,1.8648592977787548
14856,GA,2021-03-15,210.0,10617423,1.9778810734017096
14857,GA,2021-03-16,229.0,10617423,2.156832218138055
14858,GA,2021-03-17,218.0,10617423,2.053228923817013
14859,GA,2021-03-18,261.0,10617423,2.4582236197992677
14860,GA,2021-03-19,213.0,10617423,2.0061365173074486
14861,GA,2021-03-20,187.0,10617423,1.7612560034577127
14862,GA,2021-03-21,190.0,10617423,1.7895114473634515
14863,GA,2021-03-22,242.0,10617423,2.2792724750629225
14864,GA,2021-03-23,244.0,10617423,2.2981094376667484
14865,GA,2021-03-24,241.0,10617423,2.26985399376101
14866,GA,2021-03-25,227.0,10617423,2.137995255534229
14867,GA,2021-03-26,218.0,10617423,2.053228923817013
14868,GA,2021-03-27,196.0,10617423,1.846022335174929
14869,GA,2021-03-28,168.0,10617423,1.5823048587213677
14870,GA,2021-03-29,203.0,10617423,1.9119517042883194
14871,GA,2021-03-30,195.0,10617423,1.836603853873016
14872,GA,2021-03-31,183.0,10617423,1.7235820782500615
14873,GA,2021-04-01,181.0,10617423,1.7047451156462357
14874,GA,2021-04-02,200.0,10617423,1.8836962603825806
14875,GA,2021-04-03,151.0,10617423,1.4221906765888483
14876,GA,2021-04-04,152.0,10617423,1.4316091578907613
14877,GA,2021-04-05,198.0,10617423,1.8648592977787548
14878,GA,2021-04-06,213.0,10617423,2.0061365173074486
14879,GA,2021-04-07,212.0,10617423,1.9967180360055354
14880,GA,2021-04-08,225.0,10617423,2.119158292930403
14881,GA,2021-04-09,219.0,10617423,2.062647405118926
14882,GA,2021-04-10,174.0,10617423,1.6388157465328452
14883,GA,2021-04-11,167.0,10617423,1.5728863774194548
14884,GA,2021-04-12,191.0,10617423,1.7989299286653644
14885,GA,2021-04-13,223.0,10617423,2.1003213303265773
14886,GA,2021-04-14,234.0,10617423,2.203924624647619
14887,GA,2021-04-15,225.0,10617423,2.119158292930403
14888,GA,2021-04-16,219.0,10617423,2.062647405118926
14889,GA,2021-04-17,202.0,10617423,1.9025332229864065
14890,GA,2021-04-18,186.0,10617423,1.7518375221557998
14891,GA,2021-04-19,209.0,10617423,1.9684625920997967
14892,GA,2021-04-20,189.0,10617423,1.7800929660615386
14893,GA,2021-04-21,209.0,10617423,1.9684625920997967
14894,GA,2021-04-22,212.0,10617423,1.9967180360055354
14895,GA,2021-04-23,184.0,10617423,1.7330005595519744
14896,GA,2021-04-24,175.0,10617423,1.6482342278347581
14897,GA,2021-04-25,158.0,10617423,1.4881200457022388
14898,GA,2021-04-26,167.0,10617423,1.5728863774194548
14899,GA,2021-04-27,217.0,10617423,2.0438104425151002
14900,GA,2021-04-28,203.0,10617423,1.9119517042883194
14901,GA,2021-04-29,231.0,10617423,2.1756691807418806
14902,GA,2021-04-30,214.0,10617423,2.0155549986093613
14903,GA,2021-05-01,176.0,10617423,1.657652709136671
14904,GA,2021-05-02,157.0,10617423,1.4787015644003259
14905,GA,2021-05-03,173.0,10617423,1.6293972652309323
14906,GA,2021-05-04,187.0,10617423,1.7612560034577127
14907,GA,2021-05-05,212.0,10617423,1.9967180360055354
14908,GA,2021-05-06,204.0,10617423,1.9213701855902323
14909,GA,2021-05-07,234.0,10617423,2.203924624647619
14910,GA,2021-05-08,136.0,10617423,1.2809134570601548
14911,GA,2021-05-09,144.0,10617423,1.356261307475458
14912,GA,2021-05-10,150.0,10617423,1.4127721952869354
14913,GA,2021-05-11,175.0,10617423,1.6482342278347581
14914,GA,2021-05-12,155.0,10617423,1.4598646017965
14915,GA,2021-05-13,156.0,10617423,1.469283083098413
14916,GA,2021-05-14,155.0,10617423,1.4598646017965
14917,GA,2021-05-15,106.0,10617423,0.9983590180027677
14918,GA,2021-05-16,118.0,10617423,1.1113807936257225
14919,GA,2021-05-17,146.0,10617423,1.3750982700792838
14920,GA,2021-05-18,178.0,10617423,1.676489671740497
14921,GA,2021-05-19,136.0,10617423,1.2809134570601548
14922,GA,2021-05-20,147.0,10617423,1.3845167513811967
14923,GA,2021-05-21,140.0,10617423,1.3185873822678065
14924,GA,2021-05-22,133.0,10617423,1.252658013154416
14925,GA,2021-05-23,114.0,10617423,1.0737068684180708
14926,GA,2021-05-24,121.0,10617423,1.1396362375314613
14927,GA,2021-05-25,148.0,10617423,1.3939352326831096
14928,GA,2021-05-26,133.0,10617423,1.252658013154416
14929,GA,2021-05-27,132.0,10617423,1.2432395318525031
14930,GA,2021-05-28,98.0,10617423,0.9230111675874645
14931,GA,2021-05-29,100.0,10617423,0.9418481301912903
14932,GA,2021-05-30,67.0,10617423,0.6310382472281645
14933,GA,2021-05-31,100.0,10617423,0.9418481301912903
14934,GA,2021-06-01,121.0,10617423,1.1396362375314613
14935,GA,2021-06-02,126.0,10617423,1.1867286440410258
14936,GA,2021-06-03,101.0,10617423,0.9512666114932032
14937,GA,2021-06-04,100.0,10617423,0.9418481301912903
14938,GA,2021-06-05,85.0,10617423,0.8005709106625968
14939,GA,2021-06-06,80.0,10617423,0.7534785041530323
14940,GA,2021-06-07,111.0,10617423,1.045451424512332
14941,GA,2021-06-08,117.0,10617423,1.1019623123238096
14942,GA,2021-06-09,120.0,10617423,1.1302177562295483
14943,GA,2021-06-10,118.0,10617423,1.1113807936257225
14944,GA,2021-06-11,94.0,10617423,0.8853372423798128
14945,GA,2021-06-12,84.0,10617423,0.7911524293606839
14946,GA,2021-06-13,65.0,10617423,0.6122012846243386
14947,GA,2021-06-14,80.0,10617423,0.7534785041530323
14948,GA,2021-06-15,107.0,10617423,1.0077774993046806
14949,GA,2021-06-16,87.0,10617423,0.8194078732664226
14950,GA,2021-06-17,107.0,10617423,1.0077774993046806
14951,GA,2021-06-18,103.0,10617423,0.9701035740970291
14952,GA,2021-06-19,87.0,10617423,0.8194078732664226
14953,GA,2021-06-20,61.0,10617423,0.5745273594166871
14954,GA,2021-06-21,92.0,10617423,0.8665002797759872
14955,GA,2021-06-22,113.0,10617423,1.064288387116158
14956,GA,2021-06-23,92.0,10617423,0.8665002797759872
14957,GA,2021-06-24,96.0,10617423,0.9041742049836387
14958,GA,2021-06-25,90.0,10617423,0.8476633171721614
14959,GA,2021-06-26,92.0,10617423,0.8665002797759872
14960,GA,2021-06-27,67.0,10617423,0.6310382472281645
14961,GA,2021-06-28,70.0,10617423,0.6592936911339032
14962,GA,2021-06-29,105.0,10617423,0.9889405367008548
14963,GA,2021-06-30,101.0,10617423,0.9512666114932032
14964,GA,2021-07-01,87.0,10617423,0.8194078732664226
1109,HI,2020-10-01,17.0,1415872,1.2006735072096912
1110,HI,2020-10-02,49.0,1415872,3.4607648148985217
1111,HI,2020-10-03,24.0,1415872,1.695068480766623
1112,HI,2020-10-04,18.0,1415872,1.2713013605749672
1113,HI,2020-10-05,17.0,1415872,1.2006735072096912
1114,HI,2020-10-06,13.0,1415872,0.9181620937485875
1115,HI,2020-10-07,17.0,1415872,1.2006735072096912
1116,HI,2020-10-08,17.0,1415872,1.2006735072096912
1117,HI,2020-10-09,14.0,1415872,0.9887899471138634
1118,HI,2020-10-10,25.0,1415872,1.765696334131899
1119,HI,2020-10-11,9.0,1415872,0.6356506802874836
1120,HI,2020-10-12,11.0,1415872,0.7769063870180356
1121,HI,2020-10-13,18.0,1415872,1.2713013605749672
1122,HI,2020-10-14,11.0,1415872,0.7769063870180356
1123,HI,2020-10-15,12.0,1415872,0.8475342403833115
1124,HI,2020-10-16,8.0,1415872,0.5650228269222076
1125,HI,2020-10-17,12.0,1415872,0.8475342403833115
1126,HI,2020-10-18,7.0,1415872,0.4943949735569317
1127,HI,2020-10-19,16.0,1415872,1.1300456538444152
1128,HI,2020-10-20,7.0,1415872,0.4943949735569317
1129,HI,2020-10-21,3.0,1415872,0.21188356009582787
1130,HI,2020-10-22,6.0,1415872,0.42376712019165574
1131,HI,2020-10-23,6.0,1415872,0.42376712019165574
1132,HI,2020-10-24,4.0,1415872,0.2825114134611038
1133,HI,2020-10-25,8.0,1415872,0.5650228269222076
1134,HI,2020-10-26,9.0,1415872,0.6356506802874836
1135,HI,2020-10-27,9.0,1415872,0.6356506802874836
1136,HI,2020-10-28,5.0,1415872,0.35313926682637975
1137,HI,2020-10-29,5.0,1415872,0.35313926682637975
1138,HI,2020-10-30,8.0,1415872,0.5650228269222076
1139,HI,2020-10-31,9.0,1415872,0.6356506802874836
1140,HI,2020-11-01,3.0,1415872,0.21188356009582787
1141,HI,2020-11-02,5.0,1415872,0.35313926682637975
1142,HI,2020-11-03,6.0,1415872,0.42376712019165574
1143,HI,2020-11-04,12.0,1415872,0.8475342403833115
1144,HI,2020-11-05,8.0,1415872,0.5650228269222076
1145,HI,2020-11-06,9.0,1415872,0.6356506802874836
1146,HI,2020-11-07,4.0,1415872,0.2825114134611038
1147,HI,2020-11-08,5.0,1415872,0.35313926682637975
1148,HI,2020-11-09,10.0,1415872,0.7062785336527595
1149,HI,2020-11-10,7.0,1415872,0.4943949735569317
1150,HI,2020-11-11,6.0,1415872,0.42376712019165574
1151,HI,2020-11-12,10.0,1415872,0.7062785336527595
1152,HI,2020-11-13,13.0,1415872,0.9181620937485875
1153,HI,2020-11-14,12.0,1415872,0.8475342403833115
1154,HI,2020-11-15,4.0,1415872,0.2825114134611038
1155,HI,2020-11-16,9.0,1415872,0.6356506802874836
1156,HI,2020-11-17,12.0,1415872,0.8475342403833115
1157,HI,2020-11-18,5.0,1415872,0.35313926682637975
1158,HI,2020-11-19,10.0,1415872,0.7062785336527595
1159,HI,2020-11-20,6.0,1415872,0.42376712019165574
1160,HI,2020-11-21,2.0,1415872,0.1412557067305519
1161,HI,2020-11-22,5.0,1415872,0.35313926682637975
1162,HI,2020-11-23,7.0,1415872,0.4943949735569317
1163,HI,2020-11-24,4.0,1415872,0.2825114134611038
1164,HI,2020-11-25,6.0,1415872,0.42376712019165574
1165,HI,2020-11-26,4.0,1415872,0.2825114134611038
1166,HI,2020-11-27,4.0,1415872,0.2825114134611038
1167,HI,2020-11-28,3.0,1415872,0.21188356009582787
1168,HI,2020-11-29,6.0,1415872,0.42376712019165574
1169,HI,2020-11-30,8.0,1415872,0.5650228269222076
1170,HI,2020-12-01,7.0,1415872,0.4943949735569317
1171,HI,2020-12-02,11.0,1415872,0.7769063870180356
1172,HI,2020-12-03,8.0,1415872,0.5650228269222076
1173,HI,2020-12-04,5.0,1415872,0.35313926682637975
1174,HI,2020-12-05,5.0,1415872,0.35313926682637975
1175,HI,2020-12-06,7.0,1415872,0.4943949735569317
1176,HI,2020-12-07,12.0,1415872,0.8475342403833115
1177,HI,2020-12-08,7.0,1415872,0.4943949735569317
1178,HI,2020-12-09,5.0,1415872,0.35313926682637975
1179,HI,2020-12-10,7.0,1415872,0.4943949735569317
1180,HI,2020-12-11,7.0,1415872,0.4943949735569317
1181,HI,2020-12-12,3.0,1415872,0.21188356009582787
1182,HI,2020-12-13,9.0,1415872,0.6356506802874836
1183,HI,2020-12-14,4.0,1415872,0.2825114134611038
1184,HI,2020-12-15,7.0,1415872,0.4943949735569317
1185,HI,2020-12-16,8.0,1415872,0.5650228269222076
1186,HI,2020-12-17,4.0,1415872,0.2825114134611038
1187,HI,2020-12-18,12.0,1415872,0.8475342403833115
1188,HI,2020-12-19,6.0,1415872,0.42376712019165574
1189,HI,2020-12-20,6.0,1415872,0.42376712019165574
1190,HI,2020-12-21,11.0,1415872,0.7769063870180356
1191,HI,2020-12-22,12.0,1415872,0.8475342403833115
1192,HI,2020-12-23,12.0,1415872,0.8475342403833115
1193,HI,2020-12-24,10.0,1415872,0.7062785336527595
1194,HI,2020-12-25,8.0,1415872,0.5650228269222076
1195,HI,2020-12-26,9.0,1415872,0.6356506802874836
1196,HI,2020-12-27,10.0,1415872,0.7062785336527595
1197,HI,2020-12-28,7.0,1415872,0.4943949735569317
1198,HI,2020-12-29,14.0,1415872,0.9887899471138634
1199,HI,2020-12-30,11.0,1415872,0.7769063870180356
1200,HI,2020-12-31,12.0,1415872,0.8475342403833115
1201,HI,2021-01-01,9.0,1415872,0.6356506802874836
1202,HI,2021-01-02,12.0,1415872,0.8475342403833115
1203,HI,2021-01-03,13.0,1415872,0.9181620937485875
1204,HI,2021-01-04,9.0,1415872,0.6356506802874836
1205,HI,2021-01-05,12.0,1415872,0.8475342403833115
1206,HI,2021-01-06,12.0,1415872,0.8475342403833115
1207,HI,2021-01-07,9.0,1415872,0.6356506802874836
1208,HI,2021-01-08,10.0,1415872,0.7062785336527595
1209,HI,2021-01-09,12.0,1415872,0.8475342403833115
1210,HI,2021-01-10,10.0,1415872,0.7062785336527595
1211,HI,2021-01-11,7.0,1415872,0.4943949735569317
1212,HI,2021-01-12,11.0,1415872,0.7769063870180356
1213,HI,2021-01-13,10.0,1415872,0.7062785336527595
1214,HI,2021-01-14,8.0,1415872,0.5650228269222076
1215,HI,2021-01-15,11.0,1415872,0.7769063870180356
1216,HI,2021-01-16,10.0,1415872,0.7062785336527595
1217,HI,2021-01-17,10.0,1415872,0.7062785336527595
1218,HI,2021-01-18,7.0,1415872,0.4943949735569317
1219,HI,2021-01-19,12.0,1415872,0.8475342403833115
1220,HI,2021-01-20,9.0,1415872,0.6356506802874836
1221,HI,2021-01-21,13.0,1415872,0.9181620937485875
1222,HI,2021-01-22,7.0,1415872,0.4943949735569317
1223,HI,2021-01-23,11.0,1415872,0.7769063870180356
1224,HI,2021-01-24,8.0,1415872,0.5650228269222076
1225,HI,2021-01-25,10.0,1415872,0.7062785336527595
1226,HI,2021-01-26,7.0,1415872,0.4943949735569317
1227,HI,2021-01-27,7.0,1415872,0.4943949735569317
1228,HI,2021-01-28,6.0,1415872,0.42376712019165574
1229,HI,2021-01-29,5.0,1415872,0.35313926682637975
1230,HI,2021-01-30,7.0,1415872,0.4943949735569317
1231,HI,2021-01-31,4.0,1415872,0.2825114134611038
1232,HI,2021-02-01,3.0,1415872,0.21188356009582787
1233,HI,2021-02-02,5.0,1415872,0.35313926682637975
1234,HI,2021-02-03,7.0,1415872,0.4943949735569317
1235,HI,2021-02-04,4.0,1415872,0.2825114134611038
1236,HI,2021-02-05,3.0,1415872,0.21188356009582787
1237,HI,2021-02-06,4.0,1415872,0.2825114134611038
1238,HI,2021-02-07,2.0,1415872,0.1412557067305519
1239,HI,2021-02-08,3.0,1415872,0.21188356009582787
1240,HI,2021-02-09,3.0,1415872,0.21188356009582787
1241,HI,2021-02-10,5.0,1415872,0.35313926682637975
1242,HI,2021-02-11,6.0,1415872,0.42376712019165574
1243,HI,2021-02-12,1.0,1415872,0.07062785336527595
1244,HI,2021-02-13,2.0,1415872,0.1412557067305519
1245,HI,2021-02-14,7.0,1415872,0.4943949735569317
1246,HI,2021-02-15,1.0,1415872,0.07062785336527595
1247,HI,2021-02-16,1.0,1415872,0.07062785336527595
1248,HI,2021-02-17,3.0,1415872,0.21188356009582787
1249,HI,2021-02-18,3.0,1415872,0.21188356009582787
1250,HI,2021-02-19,2.0,1415872,0.1412557067305519
1251,HI,2021-02-20,7.0,1415872,0.4943949735569317
1252,HI,2021-02-21,2.0,1415872,0.1412557067305519
1253,HI,2021-02-22,7.0,1415872,0.4943949735569317
1254,HI,2021-02-23,4.0,1415872,0.2825114134611038
1255,HI,2021-02-24,2.0,1415872,0.1412557067305519
1256,HI,2021-02-25,3.0,1415872,0.21188356009582787
1257,HI,2021-02-26,4.0,1415872,0.2825114134611038
1258,HI,2021-02-27,1.0,1415872,0.07062785336527595
1259,HI,2021-02-28,4.0,1415872,0.2825114134611038
1260,HI,2021-03-01,3.0,1415872,0.21188356009582787
1261,HI,2021-03-02,2.0,1415872,0.1412557067305519
1262,HI,2021-03-03,2.0,1415872,0.1412557067305519
1263,HI,2021-03-04,1.0,1415872,0.07062785336527595
1264,HI,2021-03-05,1.0,1415872,0.07062785336527595
1265,HI,2021-03-06,1.0,1415872,0.07062785336527595
1266,HI,2021-03-07,2.0,1415872,0.1412557067305519
1267,HI,2021-03-08,2.0,1415872,0.1412557067305519
1268,HI,2021-03-09,4.0,1415872,0.2825114134611038
1269,HI,2021-03-10,4.0,1415872,0.2825114134611038
1270,HI,2021-03-11,4.0,1415872,0.2825114134611038
1271,HI,2021-03-12,7.0,1415872,0.4943949735569317
1272,HI,2021-03-13,1.0,1415872,0.07062785336527595
1273,HI,2021-03-14,5.0,1415872,0.35313926682637975
1274,HI,2021-03-15,3.0,1415872,0.21188356009582787
1275,HI,2021-03-16,5.0,1415872,0.35313926682637975
1276,HI,2021-03-17,1.0,1415872,0.07062785336527595
1277,HI,2021-03-18,1.0,1415872,0.07062785336527595
1278,HI,2021-03-19,6.0,1415872,0.42376712019165574
1279,HI,2021-03-20,3.0,1415872,0.21188356009582787
1280,HI,2021-03-21,5.0,1415872,0.35313926682637975
1281,HI,2021-03-22,5.0,1415872,0.35313926682637975
1282,HI,2021-03-23,8.0,1415872,0.5650228269222076
1283,HI,2021-03-24,2.0,1415872,0.1412557067305519
1284,HI,2021-03-25,7.0,1415872,0.4943949735569317
1285,HI,2021-03-26,3.0,1415872,0.21188356009582787
1286,HI,2021-03-27,5.0,1415872,0.35313926682637975
1287,HI,2021-03-28,4.0,1415872,0.2825114134611038
1288,HI,2021-03-29,6.0,1415872,0.42376712019165574
1289,HI,2021-03-30,5.0,1415872,0.35313926682637975
1290,HI,2021-03-31,6.0,1415872,0.42376712019165574
1291,HI,2021-04-01,7.0,1415872,0.4943949735569317
1292,HI,2021-04-02,7.0,1415872,0.4943949735569317
1293,HI,2021-04-03,9.0,1415872,0.6356506802874836
1294,HI,2021-04-04,5.0,1415872,0.35313926682637975
1295,HI,2021-04-05,8.0,1415872,0.5650228269222076
1296,HI,2021-04-06,6.0,1415872,0.42376712019165574
1297,HI,2021-04-07,4.0,1415872,0.2825114134611038
1298,HI,2021-04-08,8.0,1415872,0.5650228269222076
1299,HI,2021-04-09,11.0,1415872,0.7769063870180356
1300,HI,2021-04-10,9.0,1415872,0.6356506802874836
1301,HI,2021-04-11,4.0,1415872,0.2825114134611038
1302,HI,2021-04-12,5.0,1415872,0.35313926682637975
1303,HI,2021-04-13,6.0,1415872,0.42376712019165574
1304,HI,2021-04-14,4.0,1415872,0.2825114134611038
1305,HI,2021-04-15,3.0,1415872,0.21188356009582787
1306,HI,2021-04-16,4.0,1415872,0.2825114134611038
1307,HI,2021-04-17,3.0,1415872,0.21188356009582787
1308,HI,2021-04-18,5.0,1415872,0.35313926682637975
1309,HI,2021-04-19,9.0,1415872,0.6356506802874836
1310,HI,2021-04-20,9.0,1415872,0.6356506802874836
1311,HI,2021-04-21,6.0,1415872,0.42376712019165574
1312,HI,2021-04-22,3.0,1415872,0.21188356009582787
1313,HI,2021-04-23,2.0,1415872,0.1412557067305519
1314,HI,2021-04-24,2.0,1415872,0.1412557067305519
1315,HI,2021-04-25,7.0,1415872,0.4943949735569317
1316,HI,2021-04-26,6.0,1415872,0.42376712019165574
1317,HI,2021-04-27,9.0,1415872,0.6356506802874836
1318,HI,2021-04-28,2.0,1415872,0.1412557067305519
1319,HI,2021-04-29,6.0,1415872,0.42376712019165574
1320,HI,2021-04-30,8.0,1415872,0.5650228269222076
1321,HI,2021-05-01,10.0,1415872,0.7062785336527595
1322,HI,2021-05-02,4.0,1415872,0.2825114134611038
1323,HI,2021-05-03,9.0,1415872,0.6356506802874836
1324,HI,2021-05-04,5.0,1415872,0.35313926682637975
1325,HI,2021-05-05,6.0,1415872,0.42376712019165574
1326,HI,2021-05-06,9.0,1415872,0.6356506802874836
1327,HI,2021-05-07,3.0,1415872,0.21188356009582787
1328,HI,2021-05-08,4.0,1415872,0.2825114134611038
1329,HI,2021-05-09,5.0,1415872,0.35313926682637975
1330,HI,2021-05-10,18.0,1415872,1.2713013605749672
1331,HI,2021-05-11,4.0,1415872,0.2825114134611038
1332,HI,2021-05-12,6.0,1415872,0.42376712019165574
1333,HI,2021-05-13,2.0,1415872,0.1412557067305519
1334,HI,2021-05-14,2.0,1415872,0.1412557067305519
1335,HI,2021-05-15,3.0,1415872,0.21188356009582787
1336,HI,2021-05-16,5.0,1415872,0.35313926682637975
1337,HI,2021-05-17,3.0,1415872,0.21188356009582787
1338,HI,2021-05-18,6.0,1415872,0.42376712019165574
1339,HI,2021-05-19,6.0,1415872,0.42376712019165574
1340,HI,2021-05-20,3.0,1415872,0.21188356009582787
1341,HI,2021-05-21,6.0,1415872,0.42376712019165574
1342,HI,2021-05-22,1.0,1415872,0.07062785336527595
1343,HI,2021-05-23,5.0,1415872,0.35313926682637975
1344,HI,2021-05-24,7.0,1415872,0.4943949735569317
1345,HI,2021-05-25,6.0,1415872,0.42376712019165574
1346,HI,2021-05-26,5.0,1415872,0.35313926682637975
1347,HI,2021-05-27,9.0,1415872,0.6356506802874836
1348,HI,2021-05-28,4.0,1415872,0.2825114134611038
1349,HI,2021-05-29,3.0,1415872,0.21188356009582787
1350,HI,2021-05-30,2.0,1415872,0.1412557067305519
1351,HI,2021-05-31,6.0,1415872,0.42376712019165574
1352,HI,2021-06-01,5.0,1415872,0.35313926682637975
1353,HI,2021-06-02,5.0,1415872,0.35313926682637975
1354,HI,2021-06-03,3.0,1415872,0.21188356009582787
1355,HI,2021-06-04,0.0,1415872,0.0
1356,HI,2021-06-05,1.0,1415872,0.07062785336527595
1357,HI,2021-06-06,1.0,1415872,0.07062785336527595
1358,HI,2021-06-07,1.0,1415872,0.07062785336527595
1359,HI,2021-06-08,8.0,1415872,0.5650228269222076
1360,HI,2021-06-09,1.0,1415872,0.07062785336527595
1361,HI,2021-06-10,2.0,1415872,0.1412557067305519
1362,HI,2021-06-11,3.0,1415872,0.21188356009582787
1363,HI,2021-06-12,3.0,1415872,0.21188356009582787
1364,HI,2021-06-13,3.0,1415872,0.21188356009582787
1365,HI,2021-06-14,5.0,1415872,0.35313926682637975
1366,HI,2021-06-15,6.0,1415872,0.42376712019165574
1367,HI,2021-06-16,2.0,1415872,0.1412557067305519
1368,HI,2021-06-17,5.0,1415872,0.35313926682637975
1369,HI,2021-06-18,5.0,1415872,0.35313926682637975
1370,HI,2021-06-19,2.0,1415872,0.1412557067305519
1371,HI,2021-06-20,4.0,1415872,0.2825114134611038
1372,HI,2021-06-21,6.0,1415872,0.42376712019165574
1373,HI,2021-06-22,4.0,1415872,0.2825114134611038
1374,HI,2021-06-23,6.0,1415872,0.42376712019165574
1375,HI,2021-06-24,3.0,1415872,0.21188356009582787
1376,HI,2021-06-25,5.0,1415872,0.35313926682637975
1377,HI,2021-06-26,2.0,1415872,0.1412557067305519
1378,HI,2021-06-27,3.0,1415872,0.21188356009582787
1379,HI,2021-06-28,1.0,1415872,0.07062785336527595
1380,HI,2021-06-29,9.0,1415872,0.6356506802874836
1381,HI,2021-06-30,3.0,1415872,0.21188356009582787
1382,HI,2021-07-01,6.0,1415872,0.42376712019165574
15465,IA,2020-10-01,59.0,3155070,1.8700060537484113
15466,IA,2020-10-02,66.0,3155070,2.0918711787694093
15467,IA,2020-10-03,57.0,3155070,1.8066160180281263
15468,IA,2020-10-04,60.0,3155070,1.9017010716085538
15469,IA,2020-10-05,97.0,3155070,3.0744167324338285
15470,IA,2020-10-06,64.0,3155070,2.028481143049124
15471,IA,2020-10-07,80.0,3155070,2.535601428811405
15472,IA,2020-10-08,64.0,3155070,2.028481143049124
15473,IA,2020-10-09,65.0,3155070,2.0601761609092666
15474,IA,2020-10-10,59.0,3155070,1.8700060537484113
15475,IA,2020-10-11,76.0,3155070,2.408821357370835
15476,IA,2020-10-12,83.0,3155070,2.630686482391833
15477,IA,2020-10-13,70.0,3155070,2.2186512502099793
15478,IA,2020-10-14,68.0,3155070,2.1552612144896943
15479,IA,2020-10-15,56.0,3155070,1.7749210001679836
15480,IA,2020-10-16,86.0,3155070,2.7257715359722607
15481,IA,2020-10-17,68.0,3155070,2.1552612144896943
15482,IA,2020-10-18,71.0,3155070,2.250346268070122
15483,IA,2020-10-19,90.0,3155070,2.8525516074128308
15484,IA,2020-10-20,90.0,3155070,2.8525516074128308
15485,IA,2020-10-21,87.0,3155070,2.757466553832403
15486,IA,2020-10-22,104.0,3155070,3.2962818574548267
15487,IA,2020-10-23,86.0,3155070,2.7257715359722607
15488,IA,2020-10-24,77.0,3155070,2.4405163752309775
15489,IA,2020-10-25,79.0,3155070,2.5039064109512625
15490,IA,2020-10-26,113.0,3155070,3.5815370181961095
15491,IA,2020-10-27,112.0,3155070,3.549842000335967
15492,IA,2020-10-28,95.0,3155070,3.0110266967135435
15493,IA,2020-10-29,103.0,3155070,3.2645868395946844
15494,IA,2020-10-30,132.0,3155070,4.183742357538819
15495,IA,2020-10-31,115.0,3155070,3.644927053916395
15496,IA,2020-11-01,93.0,3155070,2.9476366609932585
15497,IA,2020-11-02,166.0,3155070,5.261372964783666
15498,IA,2020-11-03,159.0,3155070,5.039507839762668
15499,IA,2020-11-04,171.0,3155070,5.419848054084378
15500,IA,2020-11-05,179.0,3155070,5.673408196965519
15501,IA,2020-11-06,192.0,3155070,6.0854434291473725
15502,IA,2020-11-07,154.0,3155070,4.881032750461955
15503,IA,2020-11-08,171.0,3155070,5.419848054084378
15504,IA,2020-11-09,235.0,3155070,7.448329197133502
15505,IA,2020-11-10,218.0,3155070,6.909513893511079
15506,IA,2020-11-11,217.0,3155070,6.877818875650936
15507,IA,2020-11-12,223.0,3155070,7.067988982811792
15508,IA,2020-11-13,234.0,3155070,7.41663417927336
15509,IA,2020-11-14,258.0,3155070,8.17731460791678
15510,IA,2020-11-15,215.0,3155070,6.814428839930652
15511,IA,2020-11-16,239.0,3155070,7.575109268574073
15512,IA,2020-11-17,239.0,3155070,7.575109268574073
15513,IA,2020-11-18,220.0,3155070,6.972903929231364
15514,IA,2020-11-19,202.0,3155070,6.402393607748798
15515,IA,2020-11-20,190.0,3155070,6.022053393427087
15516,IA,2020-11-21,140.0,3155070,4.437302500419959
15517,IA,2020-11-22,170.0,3155070,5.388153036224236
15518,IA,2020-11-23,196.0,3155070,6.212223500587942
15519,IA,2020-11-24,196.0,3155070,6.212223500587942
15520,IA,2020-11-25,180.0,3155070,5.7051032148256615
15521,IA,2020-11-26,136.0,3155070,4.310522428979389
15522,IA,2020-11-27,136.0,3155070,4.310522428979389
15523,IA,2020-11-28,144.0,3155070,4.564082571860529
15524,IA,2020-11-29,132.0,3155070,4.183742357538819
15525,IA,2020-11-30,185.0,3155070,5.863578304126374
15526,IA,2020-12-01,145.0,3155070,4.595777589720672
15527,IA,2020-12-02,121.0,3155070,3.83509716107725
15528,IA,2020-12-03,132.0,3155070,4.183742357538819
15529,IA,2020-12-04,147.0,3155070,4.659167625440957
15530,IA,2020-12-05,95.0,3155070,3.0110266967135435
15531,IA,2020-12-06,112.0,3155070,3.549842000335967
15532,IA,2020-12-07,142.0,3155070,4.500692536140244
15533,IA,2020-12-08,122.0,3155070,3.866792178937393
15534,IA,2020-12-09,128.0,3155070,4.056962286098248
15535,IA,2020-12-10,126.0,3155070,3.993572250377963
15536,IA,2020-12-11,96.0,3155070,3.0427217145736862
15537,IA,2020-12-12,71.0,3155070,2.250346268070122
15538,IA,2020-12-13,85.0,3155070,2.694076518112118
15539,IA,2020-12-14,106.0,3155070,3.3596718931751113
15540,IA,2020-12-15,99.0,3155070,3.137806768154114
15541,IA,2020-12-16,95.0,3155070,3.0110266967135435
15542,IA,2020-12-17,92.0,3155070,2.915941643133116
15543,IA,2020-12-18,93.0,3155070,2.9476366609932585
15544,IA,2020-12-19,70.0,3155070,2.2186512502099793
15545,IA,2020-12-20,71.0,3155070,2.250346268070122
15546,IA,2020-12-21,112.0,3155070,3.549842000335967
